ChainID,store_num,address,address2,city,state,zip,latitude,longitude,phone,hours,departments,New Store,Open Date,Comments
8,1191,1484 Old Aberdeen Rd,NULL,Columbus,MS,39705,33.514543,-88.43217,662-327-1280,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, August 07, 2011",
8,1192,703 Dominion Square SC,NULL,Culpeper,VA,22701,38.4832889,-77.975171,540-829-7962,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, April 17, 2011",
8,1193,1102 E Admiral Doyle Dr,Lagniappe Village,New Iberia,LA,70560,29.984515,-91.82077,337-365-2181,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, May 22, 2011",
8,1194,7326 Gall Boulevard,Town View Shopping Center,Zephyrhills,FL,33541,28.26576,-82.18721,813-782-2613,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, May 22, 2011",
8,1196,"279 E Fairmount Ave., Suite J",Lakewood Village Center,Lakewood,NY,14750,42.099155,-79.30638,716-763-0248,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, September 25, 2011",
8,1197,502 86th St,NULL,Brooklyn,NY,11209,40.621136,-74.0262,718-759-9830,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",,N,"Sunday, May 22, 2011",
8,1198,4320 North Freeway Road,Eagle Ridge Shopping Center,Pueblo,CO,81008,38.319524,-104.614,719-253-0284,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, September 04, 2011",
8,1199,"18700 Ventura Blvd., Suite 170",Village Walk,Tarzana,CA,91356,34.170343,-118.5408,818-776-0250,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-9:30pm",RUN,N,"Sunday, September 25, 2011",
8,1200,Expo Jose de Diego (PR 22) & Ave Comerio (PR 167),Plaza Rio Hondo,Bayamon,PR,961,18.422497,-66.16323,787-395-7541,"Sun: 11:00am-7:00pm, Mon-Sat: 9:00am-9:00pm",,N,"Thursday, August 04, 2011",
8,1201,3815 Metro Dr Ste 800,Metro Crossing,Council Bluffs,IA,51501,41.220925,-95.83591,712-366-0056,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, October 09, 2011",
8,1202,1570 Oakland Ave,Regency Mall,Indiana,PA,15701,40.615747,-79.17269,724-349-1171,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, August 14, 2011",
8,1203,7770 N. Kendall Dr.,Greenery Mall,Miami,FL,33156,25.688012,-80.31986,305-598-3919,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$HOM,N,"Sunday, August 21, 2011",
8,1204,"7000 John Davis Dr., Suite 100",Parkside Retail,Frankfort,KY,40601,38.174824,-84.81582,502-695-7940,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, August 07, 2011",
8,1205,117 Matthew Drive,Widewaters Commons,Uniontown,PA,15401,39.908736,-79.755265,724-430-6294,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, November 11, 2012",
8,1206,"601 13th St, NW (on F St)",NULL,Washington,DC,20005,38.89767,-77.029062,202-637-1261,"Sun: 11:00am-8:00pm, Mon-Sat: 8:00am-9:30pm",DEL$RUN,N,"Wednesday, April 25, 2012",
8,1207,4110 Centerplace Drive,Center Place of Greeley,Greeley,CO,80634,40.392808,-104.7554,970-339-2616,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, March 18, 2012",
8,1208,14 Wall Street,Entrance on Nassau St between Pine St and Wall St,New York,NY,10005,40.707514,-74.0108,212-587-8459,"Sun: 10:00am-7:00pm, Mon-Thu: 8:00am-9:00pm, Fri: 8:00am-9:30pm, Sat: 9:00am-9:00pm",,N,"Thursday, November 17, 2011",
8,1209,420-1 Highway 72 Bypass,Greenwood Mall,Greenwood,SC,29649,34.206088,-82.191691,864-223-2100,"Sun: 11:00am-8:00pm, Mon-Sat: 9:30am-9:30pm",,N,"Sunday, September 18, 2011",
8,1210,Fragoso Ave Villa Fontana,Plaza Carolina Mall,Carolina,PR,987,18.393706,-65.97571,787-710-9010,"Sun: 11:00am-6:00pm, Mon-Fri: 9:00am-9:00pm, Sat: 9:00am-10:00pm",,N,"Thursday, November 10, 2011",
8,1211,965 Hebron Road,Cross Creek Shopping Center,Heath,OH,43056,40.029435,-82.44662,740-522-0656,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, May 22, 2011",
8,1212,2005 Veterans Blvd. Suite A-2,Dublin Mall,Dublin,GA,31021,32.542547,-82.95047,478-275-1226,"Sun: 11:00am-8:00pm, Mon-Sat: 9:30am-9:30pm",,N,"Sunday, May 22, 2011",
8,1213,2400 North Columbia Street,Hatcher Square Mall,Milledgeville,GA,31061,33.109244,-83.25733,478-454-0027,"Sun: 11:00am-8:00pm, Mon-Sat: 9:30am-9:30pm",,N,"Sunday, August 14, 2011",
8,1215,878 Eastlake Parkway,Village Walk at Eastlake,Chula Vista (Eastlake),CA,91915,32.652369,-116.9692,619-397-0039,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, August 07, 2011",
8,1216, 1800 Four Seasons Blvd  , Blue Ridge Mall ,Hendersonville,NC,28792,35.336978,-82.44497,(828) 693-1347,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",,N,"Sunday, May 20, 2012",
8,1217,1530 E Lincoln Way,Sparks Legends,Sparks,NV,89434,39.534923,-119.717534,775-359-1851,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:00am-10:00pm",,N,"Sunday, November 04, 2012",
8,1218,120 Commons Drive,The Commons Shopping Center,DuBois,PA,15801,41.125403,-78.7315,814-375-7823,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, October 16, 2011",
8,1219,225 High St. Suite #17,Maine Coast Mall,Ellsworth,ME,4605,44.528836,-68.41018,207-667-9894,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, May 22, 2011",
8,1220,3602 Marketplace Blvd.,NULL,Atlanta,GA,30344,33.656624,-84.499089,404-346-1410,"Sun: 11:00am-8:00pm, Mon-Sat: 9:30am-9:30pm",LAY,N,"Sunday, March 20, 2011",
8,1222,105 LeFante Way ,South Cove Plaza ,Bayonne,NJ,7002,40.66607,-74.10455,201-339-8312 ,"Sun: 9:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",LAY,N,"Sunday, April 03, 2011",
8,1223,174th St. & Vyse Ave.,New Horizons Shopping Center,Bronx,NY,10460,40.83828,-73.88624,718-378-5780,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, April 10, 2011",
8,1224,160 Everett Avenue,NULL,Chelsea,MA,2150,42.395585,-71.040612,617-889-1809,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",LAY,N,"Sunday, March 27, 2011",
8,1225,4932 South Kedzie Ave.,Steeple Center,Chicago,IL,60632,41.80315,-87.70384,773-737-3292,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, March 20, 2011",
8,1226,3562 E 118th St/Avenue O,Lake Point Plaza,Chicago,IL,60617,41.68191,-87.53706,773-646-1603,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, March 20, 2011",
8,1227,390 McKinley St.,Corona Hills Shopping Center,Corona,CA,92879,33.887497,-117.517854,951-808-0927,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Thursday, April 21, 2011",
8,1228,208 Garfield Ave,The Brewery Parkade ,Cranston,RI,2920,41.80323,-71.44085,401-946-4886 ,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, March 27, 2011",
8,1229,1401 B. Merritt Blvd.,Dundalk Plaza,Dundalk,MD,21222,39.28088,-76.50516,410-285-5890,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, March 20, 2011",
8,1230,83 Mariano Bishop Blvd.,Fall River SC,Fall River,MA,2721,41.67539,-71.1636,508-646-2688 ,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, March 27, 2011",
8,1231,17144 Slover Ave,Palms Court,Fontana,CA,92337,34.066166,-117.4305131,909-829-0949,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, March 20, 2011",
8,1234,9461 Annapolis Road,Enterprise Plaza,Lanham,MD,20706,38.96584,-76.841,301-918-2680,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, March 27, 2011",
8,1236,3411 Fort Mead Rd.,Maryland City Plaza,Laurel,MD,20724,39.098294,-76.811671,240-568-6036,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, April 10, 2011",
8,1238,2099 1/2 N. Mannheim Rd,Tony's Finer Food Plaza ,Melrose Park,IL,60160,41.91456,-87.88401,708-345-8419,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, March 27, 2011",
8,1239,7210 Niagara Falls Blvd ,Niagara Consumer Square ,Niagara Falls,NY,14304,43.090953,-78.97078,716-283-3120 ,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, April 10, 2011",
8,1240,11758 Firestone Blvd,Northgate Market Plaza,Norwalk,CA,90650,33.911847,-118.082783,562-864-5707,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, March 20, 2011",
8,1241,26050 Gratiot Ave,Eastgate SC,Roseville,MI,48066,42.487,-82.9436,586-443-5250 ,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, March 27, 2011",
8,1242,189 Route 46 West,Saddlebrook Square Center,Saddle Brook,NJ,7663,40.89024,-74.09888,201-845-5755,"Sun: Closed, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Thursday, March 24, 2011",
8,1243,5660B Crawfordsville Rd ,Speedway Super Center ,Speedway,IN,46224,39.78967,-86.24188,317-248-8940 ,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, April 03, 2011",
8,1244,33 Holyoke St,Holyoke Crossing,Holyoke,MA,1040,42.172114,-72.64262121,413-533-1671,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",LAY,n,"Thursday, October 23, 2014",
8,1245,81 Vanderburgh Ave.,Hudson Valley Plaza,Troy,NY,12180,42.70279,-73.69268,518-272-9105 ,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",LAY,N,"Sunday, April 10, 2011",
8,1246,1060 Brentwood Rd.,Rhode Island Place,NE Washington,DC,20018,38.92034,-76.99007,202-529-0630,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",DEL$LAY,N,"Sunday, March 27, 2011",
8,1247,185 Union St.,Brass Mill Commons,Waterbury,CT,6706,41.553105,-73.034076,203-573-1061,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Thursday, May 22, 2014",
8,1248,26520 Ford Rd,The Heights,Dearborn Heights,MI,48127,42.3283,-83.2996,313-278-1361,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Thursday, March 05, 2015",
8,1250,6231 Columbia Crossing Road,Columbia Crossing,Columbia,MD,21046,39.19857,-76.81809,410-872-0570,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, October 09, 2011",
8,1251,605 N Main St,Bradford Plaza Shops,Stillwater,OK,74075,36.12751,-97.057566, 405-624-0903 ,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, September 09, 2012",
8,1253,1250 S Koeller St,NULL,Oshkosh,WI,54902,44.0049166,-88.57991665,920-235-1416,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, August 19, 2012",
8,1254,3625 Catclaw Dr,The Shops of Abilene,Abilene,TX,79606,32.409983,-99.77772,325-692-0258,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, November 13, 2011",
8,1255,4990 Candido Hoyos Ste 190,Ponce Mall,Ponce,PR,717,17.997301,-66.62835,787-709-4661,"Sun: 11:00am-7:00pm, Mon-Wed: 9:00am-7:00pm, Thu-Sat: 9:00a-9:00pm",,N,"Thursday, November 10, 2011",
8,1256,6280 Ronald Reagan Drive,The Shoppes at Hawk Ridge Shopping Center,Lake St Louis,MO,63367,38.766969,-90.77311,636-625-4091,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, September 25, 2011",
8,1257,1054 Center Drive,Randhurst Village Shopping Center,Mt Prospect,IL,60056,42.082432,-87.93366,847-870-1453,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, November 06, 2011",
8,1258,State Rd #1 KM 34.9,Villa Blanca Shopping Center,Caguas,PR,725,18.251069,-66.019047,787-961-9550,"Sun: 11:00am-7:00pm, Mon-Thu: 9:00am-9:00pm, Fri-Sat 9:00am-10:00pm",,N,"Thursday, November 10, 2011",
8,1260,588 W Francisco Blvd.,NULL,San Rafael,CA,94901,37.961506,-122.5119,415-482-7712,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",RUN,N,"Sunday, February 19, 2012",
8,1261,4490 Las Positas Road,Macerich Plaza 580,Livermore,CA,94551,37.701247,-121.7421,925-245-9060,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, September 25, 2011",
8,1262,1120 Kuala Street,Pearl City Gateway,Pearl City,HI,96782,21.39852,-157.97608,808-456-2870,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,n,"Thursday, May 10, 2012",
8,1263,1170 Auahi St Ste 200,Ward Village Shops,Honolulu,HI,96814,21.29305,-157.853,808-593-1820,"Sun: 10:00am-8:00pm, Mon-Thu: 9:00am-10:00pm, Fri-Sat: 9:00am-10:00pm",DEL$RUN,n,"Thursday, May 03, 2012",
8,1264,455 South Lake Ave,Shops on the Lake,Pasadena,CA,91101,34.139185,-118.132947,626-683-8715,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",RUN,N,"Sunday, May 20, 2012",
8,1265,1151 E 19th St,Colonies Crossroads,Upland,CA,91786,34.13414,-117.6363,909-608-7257,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, March 03, 2013",
8,1266,"800 S Camino Del Rio, A-9",Durango Mall,Durango,CO,81301,37.24221,-107.87163,970-259-1143,"Sun: 11:00am-6:00pm, Mon-Fri: 10:00am-8:00pm, Sat: 10:00am-7:00pm",,N,"Sunday, March 25, 2012",
8,1267,14651 Ventura Blvd.,NULL,Sherman Oaks,CA,91403,34.151601,-118.4512,818-907-0129,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-10:00pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, March 25, 2012",
8,1268,1310 NE Coronado Dr,Adams Dairy Landing,Blue Springs,MO,64014,39.027084,-94.248703,816-220-3698,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM,N,"Sunday, May 06, 2012",
8,1269,"2835 S Hwy 27, Ste 154",Grand Central Place,Somerset,KY,42503,37.05326,-84.628021,606-677-1525,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, May 20, 2012",
8,1270,463899 SR 200,Villages of Amelia,Yulee ,FL,32097,30.62752,-81.544367,904-277-6715,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, May 06, 2012",
8,1271,"7800 N Navarro, Ste 135",Victoria Mall,Victoria,TX,77904,28.86521,-96.996059,361-573-0013,"Sun: 11:00am-8:00pm, Mon-Sat: 9:30am-9:30pm",,N,"Sunday, May 20, 2012",
8,1272,5050 Goodman Rd,Wedgewood Commons,Olive Branch,MS,38654,34.96651,-89.896816,662-893-5571,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",,N,"Sunday, May 06, 2012",
8,1273,2636 Nez Perce Drive,Nez Perce Plaza,Lewiston,ID,83501,46.3993,-116.999034,208-743-9355,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, May 06, 2012",
8,1274,137 State Route 104 E,Price Chopper Plaza,Oswego,NY,13126,43.46218,-76.486943,315-343-1890,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, May 20, 2012",
8,1275,98-1005 Moanalua Rd #866,Pearlridge Center,Aiea,HI,96701,21.38527,-157.941651, 808-484-0930 ,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-9:30pm",DEL,n,"Thursday, May 17, 2012",
8,1276,100 Main Street,Southbury Plaza,Southbury,CT,6488,41.478758,-73.211408, 203-267-3187 ,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, April 01, 2012",
8,1277,3575 Main Street,Wal-Mart Plaza,Richmond,IN,47374,39.830121,-84.85266, 765-935-0682 ,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, April 15, 2012",
8,1278,3540 US 41,The Shops at Marquette,Marquette,MI,49855,46.54982,-87.471358,906-225-9786,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Thursday, August 30, 2012",
8,1279,2701 Grand Ave,North Grand Mall,Ames,IA,50010,42.04623,-93.6212,515-233-3207,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, March 03, 2013",
8,1280,1111 S Main St #160,The Shoppes on S Main,Bowling Green,OH,43402,41.354847,-83.648367,419-352-0341,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, September 09, 2012",
8,1281,222 Turnersburg Hwy,NULL,Statesville,NC,28625,35.817047,-80.878796,704-873-8437,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, September 09, 2012",
8,1282,2453 Golden Hill Rd,Golden Hills Plaza,Paso Robles,CA,93446,35.645508,-120.659141,805-239-7336,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, May 20, 2012",
8,1283,2015 Lake Tahoe Blvd.,NULL,South Lake Tahoe,CA,96150,38.914355,-120.004393,530-541-2632,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-9:30pm",,N,"Sunday, November 11, 2012",
8,1284,3030 FM 544,Woodbridge Crossing,Wylie,TX,75098,33.010518,-96.59453,(972) 429-0710,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM,n,"Sunday, August 24, 2014",
8,1285,4600 S Medord Dr S 1300,Lufkin Mall,Lufkin,TX,75901,31.312865,-94.724898,936-632-8820,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, August 11, 2013",
8,1286,3405 Pemberton Sq Blvd ,Vicksburg Plaza,Vicksburg,MS,39180,32.312502,-90.880452,601-638-0441,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",,N,"Sunday, August 05, 2012",
8,1287,3577 River Rapids Dr,Riverdale Village,Coon Rapids,MN,55448,45.20252,-93.355,763-421-6081,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, March 10, 2013",
8,1288,2591 NW Arterial Rd,Asbury Plaza,Dubuque,IA,52002,42.521411,-90.741045,563-556-0471,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,n,"Sunday, October 20, 2013",
8,1290,1260 Commons Circle,Crossroads Commons,Plover,WI,54467,44.493268,-89.510719,715-343-1534,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, October 28, 2012",
8,1291,650 West 300 N,Warsaw Commons,Warsaw,IN,46582,41.281523,-85.855306,574-269-1905,"Sun: 11:00am-8:00pm, Mon-Thu: 9:00am-9:30pm, Fri-Sat: 9:00am-10:00pm",,N,"Sunday, September 16, 2012",
8,1292,345 Washington St,Claremont Marketplace ,Claremont,NH,3743,43.36249,-72.317,603-542-1562,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, March 17, 2013",
8,1293,201 Cascade Mall Dr S100,Cascade Mall,Burlington,WA,98233,48.464085,-122.336477,360-707-0814,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, May 26, 2013",
8,1294,"650 Ponce de Leon, S 500",Midtown Place SC,Atlanta,GA,30308,33.77464,-84.365486,404-817-9876,"Sun: 11:00am-8:00pm, Mon-Sat: 9:30am-9:30pm",DEL,N,"Sunday, May 20, 2012",
8,1295,425 Adams Dr,Weatherford Ridge,Weatherford,TX,76086,32.732697,-97.787673,817-599-0050,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, September 09, 2012",
8,1296,494 Marketplace Blvd,Monroe Marketplace,Selinsgrove,PA,17870,40.791692,-76.864059,570-743-7161,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",LAY,N,"Sunday, October 14, 2012",
8,1297,6250 US Hwy 301 N,North River Village,Ellenton,FL,34222,27.533636,-82.50168,941-722-7571,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-9:30pm",,N,"Sunday, April 28, 2013",
8,1298,915 Loganville Hwy S 900,Barrow Crossing,Winder,GA,30680,33.943173,-83.752543,678-963-0723,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, August 05, 2012",
8,1299,2464 Hwy 6 & 50 Ste 132,Grand Mesa Center,Grand Junction,CO,81505,39.084958,-108.590748, 970-241-3840 ,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, October 21, 2012",
8,1300,3100 Hwy 365 Ste 120,Central Mall,Port Arthur,TX,77642,29.946023,-93.989481,409-727-5237,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, May 05, 2013",
8,1301,12625 Frederick St,Towngate Center,Moreno Valley,CA,92553,33.936122,-117.262406,951-413-6030,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM,N,"Sunday, August 05, 2012",
8,1302,3001 W. Loop 250 N,Midland Plaza SC,Midland,TX,79705,32.032749,-102.127605,432-699-0417,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",HOM,N,"Sunday, October 28, 2012",
8,1303,2415 4th Ave W,The Promenade,Olympia,WA,98502,47.044145,-122.93364,360-357-0063,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, September 30, 2012",
8,1304,3829 S Meridian St,NULL,Puyallup,WA,98373,47.156063,-122.292138,253-445-7002,"Sun: 10:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, September 09, 2012",
8,1305,4023 Hwy 98 North,Shoppes of Lakeland,Lakeland,FL,33801,28.09372,-81.9719,863-858-3638,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, March 03, 2013",
8,1306,5533 Urbana Pike,Riverside Plaza,Frederick,MD,21704,39.384885,-77.399956,301-624-5471,"Sun: 11:00am-8:00pm, Mon-Thu: 9:30am-9:30pm, Fri-Sat: 9:30am-10:00pm",,N,"Sunday, October 07, 2012",
